	#SentenceID	Sentence	TF	TG	TF Id	TG Id	TF offset	Gene offset	Mutated Genes	Mutation offsets	Valid score	Valid	MoR scores	MoR	PMID	PMID+Sent+TRI_Id	Mutated_TF	TF Symbol	TF TaxID	TG Symbol	TG TaxID	TF_type	Error
872613	PMID:23178160:pubtator_title_and_abstract:78fff0c2959713eec0b18b8661753a6b:5:signal transducer and activator of transcription 3:p21:710:670	We found that the synthetic progestin medroxyprogesterone acetate (MPA) upregulates [TG](CIP1) protein expression via c-Src, [TF] (Stat3) and ErbB-2 phosphorylation.	signal transducer and activator of transcription 3	p21	6774	1026	710	670			0.9842233948464184	Valid	0.0036685118500058797;0.9952274124010212;0.0011040757489728951	ACTIVATION	23178160	23178160|5|6774|644914	False	STAT3	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
683166	PMID:23811403:pubtator_title_and_abstract:5aa1ae752450eeca46e0270b849435e1:12:Ankrd1:p21:1792:1863	When cells were transfected with [TF], testosterone markedly reduced mRNA levels for MEF2d, myogenin, [TG] and TnnI1, increased those for TnnI2, but did not alter those for mdm2.	Ankrd1	p21	27064	114851	1792	1863			0.9842035634369138	Valid	0.11084393162309261;0.09460636348721675;0.7945497048896907	REPRESSION	23811403	23811403|12|27064|24525	False	Ankrd1	10116	Cdkn1a	10116	coTF	p21_to_CDKN1A
622580	PMID:37256347:pubtator_title_and_abstract:5544bd25c11123c8aaea3124ce3458f4:8:p53:p21:1174:1319	Overexpression of [TF] in THP-1 does not rescue established aneuploidy or LOH but slightly increases cell death under oxidative or confinement stress, and triggers [TG], a key p53 target, but without affecting net growth.	p53	p21	7157	1026	1174	1319			0.9841905125029888	Valid	0.004998698907563609;0.9941547826939705;0.0008465183984658595	ACTIVATION	37256347	37256347|8|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
469617	PMID:35033518:pubtator_title_and_abstract:5437ac94fdd33d172d95a543ea9e1ea5:9:DNMT1:p21:1576:1599	Importantly, the p21, but not cyclin D1 promoter CpG-dinucleotides were hypermethylated after exposure to 500 nM DEHP for 24 h. Furthermore, it was observed that DEHP significantly enriched [TF] and MECP2 to the [TG] promoter to induce DNA methylation-based epigenetic silencing of p21, resulting in increased cell proliferation.	DNMT1	p21	1786	1026	1576	1599			0.984186616861318	Valid	0.005620548861947405;0.009076809797769392;0.9853026413402832	REPRESSION	35033518	35033518|9|1786|644914	False	DNMT1	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
699819	PMID:15150125:pubtator_title_and_abstract:a1cf624f648366b7aaab4f07ce3fcf9a:5:p53:p21:532:627	Once [TF] was induced, restoration of transcription (by removal of FP) resulted in superinduction of [TG] and Mdm-2.	p53	p21	7157	1026	532	627			0.9841854349966528	Valid	0.012833840149210778;0.06927265894736184;0.9178935009034274	REPRESSION	15150125	15150125|5|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
476140	PMID:27129219:pubtator_title_and_abstract:2b694e26bd8165a6c5b2d5bcadd50102:10:p53:p21:1352:1331	HBP1-mediated elevation of [TG] through the Mdm2/[TF] and TCF4/EZH2 pathways contributes to both cellular senescence and tumor inhibition.	p53	p21	7157	1026	1352	1331			0.984172404607734	Valid	0.0034176393030455566;0.9951061975025806;0.0014761631943737354	ACTIVATION	27129219	27129219|10|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
797800	PMID:19249676:pubtator_title_and_abstract:49ddeb4c86311659dcd43023e1423897:5:MDM2:p21:519:621	We uncovered that [TF] released from p53 by RITA promotes degradation of p21 and the p53 cofactor hnRNP K, required for [TG] transcription.	MDM2	p21	4193	1026	519	621			0.9841629686219324	Valid	0.011667304431248682;0.0371673239590239;0.9511653716097275	REPRESSION	19249676	19249676|5|4193|644914	False	MDM2	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
827764	PMID:20368687:pubtator_title_and_abstract:df0176c727be62b5083d9fc19dc9a927:14:Egr-1:p21:1646:1617	These results demonstrate that a functional link between ERK and JNK MAP kinase pathways and [TG](Waf1/Cip1) induction via [TF] contributes to CPZ-induced anticancer activity in C6 glioma cells.	Egr-1	p21	24330	114851	1646	1617			0.9841512960122524	Valid	0.009062017289979752;0.9900126107508359;0.0009253719591843198	ACTIVATION	20368687	20368687|14|24330|24525	False	Egr1	10116	Cdkn1a	10116	dbTF	p21_to_CDKN1A
664952	PMID:20665144:pubtator_title_and_abstract:2c5fa0368a4c3c73250fa979259c3640:9:p73:p21:1125:1165	SAHA treatment added to ad-p63/[TF] gene delivery caused an increase in [TG] expression and cleaved poly-ADP ribose polymerase.	p73	p21	7161	1026	1125	1165			0.984148235199151	Valid	0.033326193258206224;0.7186320636917186;0.2480417430500751	ACTIVATION	20665144	20665144|9|7161|644914	False	TP73	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1068893	PMID:30414319:pubtator_title_and_abstract:c1baa776e37ccf389815837cab5c575c:6:p53:p21:504:579	For mild damage, [TF] is primarily activated to trigger cell cycle arrest by transactivating [TG], with its concentration showing pulses.	p53	p21	7157	1026	504	579			0.984131641651204	Valid	0.0022022914824850683;0.9964355024849662;0.0013622060325486941	ACTIVATION	30414319	30414319|6|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
74473	PMID:25683165:pubtator_title_and_abstract:bcec2a511b48332c4d31c62d4b4e0536:6:ERK:p21:929:991	Sirtuin 6 in turn abrogated the inducing effect of TGF-beta1/H2O2/HOCl on cellular senescence of HCC cells, and was required for the [TF] pathway to efficiently suppress the expression of p16 and [TG].	ERK	p21	5594	1026	929	991			0.9841167155798848	Valid	0.0012942382332357097;0.00408952042931853;0.9946162413374458	REPRESSION	25683165	25683165|6|5594|644914	False	MAPK1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
657189	PMID:17951408:pubtator_title_and_abstract:0101541c1db357e7ee6e98326a6caa16:6:hOGG1:p21:804:921	The p53-small interfering RNA transfection into the [TF]-deficient GM00637 markedly inhibited the H(2)O(2)-induced activation of p53-downstream target proteins such as [TG], Noxa, and caspase-3/7, which eventually resulted in the increased cell viability.	hOGG1	p21	4968	1026	804	921			0.9841090795841988	Valid	0.006298974165381334;0.9854559967852176;0.008245029049401137	ACTIVATION	17951408	17951408|6|4968|644914	False	OGG1	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
701127	PMID:21871555:pubtator_title_and_abstract:867e1ff7b9e054fb76017999fef76cda:6:STAT-3:p21:1142:1036	Blockade of MAPK activation and the effect on [TG] and p27 expressions, induced by IFN-beta and TGZ combination, were due to the decreased activation of [TF] secondary to TGZ.	STAT-3	p21	6774	1026	1142	1036			0.9841075135446326	Valid	0.6488470571807544;0.29283896238878593;0.05831398043045968	UNDEFINED	21871555	21871555|6|6774|644914	False	STAT3	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
476367	PMID:27129219:pubtator_title_and_abstract:2b694e26bd8165a6c5b2d5bcadd50102:10:TCF4:p21:1360:1331	HBP1-mediated elevation of [TG] through the Mdm2/p53 and [TF]/EZH2 pathways contributes to both cellular senescence and tumor inhibition.	TCF4	p21	6925	1026	1360	1331			0.9841033366967564	Valid	0.003467531255541347;0.9951373639410949;0.00139510480336386	ACTIVATION	27129219	27129219|10|6925|644914	False	TCF4	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1057079	PMID:26092281:pubtator_title_and_abstract:94b4d8279f9cf049829bc56d479d8437:5:HES1:p21:563:703	In vitro, induced activation of [TF] by retrovirus in AML cell lines consistently led to AML cell growth arrest and apoptosis induction, which was associated with enhanced [TG] expression.	HES1	p21	3280	1026	563	703			0.9841000559953428	Valid	0.003271382917943049;0.9952541827878837;0.0014744342941733018	ACTIVATION	26092281	26092281|5|3280|644914	False	HES1	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
923373	PMID:21454683:pubtator_title_and_abstract:cb7f8809f65aa45efcf0e208e3dc7050:7:TGF-beta:p21:1038:965	Differential [TG] expression between the variants was also observed upon activation of [TF] signaling.	TGF-beta	p21	7040	1026	1038	965			0.9840998228331684	Valid	0.9149070082232416;0.08091371622487789;0.00417927555188054	UNDEFINED	21454683	21454683|7|7040|644914	False	TGFB1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
908889	PMID:15007388:pubtator_title_and_abstract:da43890c8ca936715f5d7c7ce32c0ed1:6:p53:p21:816:872	Despite 10-fold higher [TF] binding to the proximal than the distal site in the [TG] promoter, both sites showed similar patterns of H3 and H4 acetylation.	p53	p21	7157	1026	816	872			0.9840968697763264	Valid	0.9975774682523262;0.001090729971537685;0.0013318017761361405	UNDEFINED	15007388	15007388|6|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
979497	PMID:12851404:pubtator_title_and_abstract:6d2d9f01bdbee325373769828264e13c:8:HIPK2:p21:910:958	In agreement with these results we demonstrate that TP53INP1s, in association with [TF], regulate p53 transcriptional activity on [TG], mdm2, pig3, and bax promoters.	HIPK2	p21	28996	1026	910	958			0.9840952857604364	Valid	0.9950935018278916;0.0030107234110004844;0.0018957747611078762	UNDEFINED	12851404	12851404|8|28996|644914	False	HIPK2	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
93999	PMID:31336757:pubtator_title_and_abstract:ac60d7f828f89c686f5a3eef385634b9:8:Akt:p21:1205:1103	Further investigation revealed that ailanthone promoted the expression of [TG] and suppressed the expression of cyclin E in B16 cells or cyclin B in A375 cells through the PI3K-[TF] signaling pathway.	Akt	p21	207	1026	1205	1103			0.9840938247459982	Valid	0.25206077444290753;0.5086715022620805;0.23926772329501197	ACTIVATION	31336757	31336757|8|207|644914	False	AKT1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
251667	PMID:11025664:pubtator_title_and_abstract:3127541a9f3a5b5db2db2fed6c849c11:7:p53:p21:681:714	p53-dependent, DNA-damage-induced apoptosis, transcriptional activation by p53, the DNA-binding ability of p53, and the induction of [TF] target genes such as Bax and [TG] upon gamma-irradiation are all impaired in PML-/- primary cells.	p53	p21	7157	1026	681	714			0.9840938098179662	Valid	0.13109333209883614;0.8631496654831531;0.005757002418010791	ACTIVATION	11025664	11025664|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1037526	PMID:24501087:pubtator_title_and_abstract:06c938b2bec889e910c7043af82241ca:7:ERK1/2:p21:959:1095	Silencing of [TF] activity by shRNA efficiently suppresses p70S6K phosphorylation on Thr421/Ser424 and S6 phosphorylation on Ser240/244 as well as [TG] expression, but these effects can be partially reversed by the expression of kinase-dead mutant form of ERK1 or ERK2.	ERK1/2	p21	5595;5594	1026	959	1095			0.9840903293443264	Valid	0.0022324445757852243;0.9878632229448865;0.009904332479328325	ACTIVATION	24501087	24501087|7|5595;5594|644914	False	MAPK3;MAPK1	9606;9606	CDKN1A	9606	ll_coTF;ll_coTF	p21_to_CDKN1A
372457	PMID:29113312:pubtator_title_and_abstract:bf299dabebf7343a9a2b8abf028e0749:6:Akt:p21:730:758	Conversely, FKBP51 overexpressing Ishikawa cells showed low Ser473-phospho [TF], which led to increased [TG] and p27 levels and, in turn, G0/G1 cell cycle arrest and decreased cell proliferation.	Akt	p21	207	1026	730	758			0.9840695316785324	Valid	0.012668213306203688;0.014215814158236306;0.9731159725355599	REPRESSION	29113312	29113312|6|207|644914	False	AKT1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
1081919	PMID:33993438:pubtator_title_and_abstract:f8c625c956c5467e43d468dfb212fad1:13:ERK:p21:1798:1766	CONCLUSION: Taken together, our study indicates that morin-induced cell death of MDA-MB-231 is caused by sustained cell cycle arrest via the induction of [TG] expression by activation of [TF] and repression of FOXM1 signaling pathways.	ERK	p21	5594	1026	1798	1766			0.9840514034557314	Valid	0.002449344480608062;0.9958507584588774;0.0016998970605145442	ACTIVATION	33993438	33993438|13|5594|644914	False	MAPK1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
283287	PMID:26415230:pubtator_title_and_abstract:b6aee434ab9ebc7c57b17ef868754b8f:7:TP53:p21:1315:1390	In [TF]-mutant cells that survive mitotic catastrophe this process results in [TG] induction and eventually lead to premature senescence.	TP53	p21	7157	1026	1315	1390			0.984041598851868	Valid	0.010515512137558605;0.03156248053968495;0.9579220073227565	REPRESSION	26415230	26415230|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
191222	PMID:20336762:pubtator_title_and_abstract:ac8b0868d6fe1a57c993efd74c059b0b:8:p53:p21:1595:1586	The results showed that DBDCT-mediated cell-cycle arrest might occur through the induction of [TG] in a [TF]-dependent manner and that DBDCT induction of the mitochondrial apoptotic signaling pathway is perhaps mediated by increasing Bax/Bcl-2 ratios, which result in the loss of DeltaPsi(m), release of cytochrome c into the cytoplasm, activation of caspase-3 and -9, and increased reactive oxygen species (ROS) generation.	p53	p21	7157	1026	1595	1586			0.9840411514303924	Valid	0.010603128207415902;0.98540379756104;0.003993074231544099	ACTIVATION	20336762	20336762|8|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
96932	PMID:31223423:pubtator_title_and_abstract:c58ab6f8707974ca37f34be02651cc84:8:SIRT1:p21:745:863	We found that MHY2233 increased the expression of [TF], and its deacetylase activity thereby decreased expression of the cellular senescence biomarkers, p53, p16, and [TG].	SIRT1	p21	23411	1026	745	863			0.9840322828257362	Valid	0.06676681757288416;0.06886590657566351;0.8643672758514522	REPRESSION	31223423	31223423|8|23411|644914	False	SIRT1	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
634727	PMID:11259619:pubtator_title_and_abstract:c82b34fd14b34f49485036c43f312f4e:7:p53:p21:1137:1120	We show that 1) colon tumor cell lines expressing wild-type p53 are more sensitive to 5-aza-CdR mediated growth arrest and cytotoxicity; 2) the response to 5-aza-CdR treatment includes the induction and activation of wild-type but not mutant p53 protein; and 3) the induction of the downstream p53 target gene [TG] is partially [TF]-dependent.	p53	p21	7157	1026	1137	1120			0.9840309978243852	Valid	0.00655953554910871;0.9924864367108198;0.0009540277400715308	ACTIVATION	11259619	11259619|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
404069	PMID:20671123:pubtator_title_and_abstract:426c4154d09bb7a2a6c4cc931c3a3ce1:7:FOXO3a:p21:1006:1116	Furthermore, an IKK-insensitive [TF] protein mutated at S644 translocated into the nucleus and activated the transcription of the Fas-L and [TG](Cip1) genes.	FOXO3a	p21	2309	1026	1006	1116			0.984030235392119	Valid	0.058655108911739764;0.2547345199932719;0.6866103710949882	REPRESSION	20671123	20671123|7|2309|644914	False	FOXO3	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
805325	PMID:17510315:pubtator_title_and_abstract:fc470f2f6f24ebef6f9059f5b190df6e:7:p53:p21:925:1014	Genes regulated by [TF] encode proapoptotic proteins, such as PUMA, and cell cycle control proteins, such as [TG].	p53	p21	7157	1026	925	1014			0.98402916755209	Valid	0.9975670070435552;0.0012883398075335493;0.0011446531489113447	UNDEFINED	17510315	17510315|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1037029	PMID:11115495:pubtator_title_and_abstract:200a6edc37a3daee0823333ef7efe910:5:c-Myc:p21:481:693	E2F1, [TF], and E1A-mediated p73 up-regulation leads to activation of the p73 transcription function, as shown by p73-responsive reporter activity and by induction of known endogenous p73 target gene products such as [TG] and HDM2.	c-Myc	p21	4609	1026	481	693			0.9840285661586298	Valid	0.00904750335434529;0.9895801479901292;0.0013723486555254616	ACTIVATION	11115495	11115495|5|4609|644914	False	MYC	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
155471	PMID:23248157:pubtator_title_and_abstract:f08282fbde3abb84095cc1dd671aee34:11:p53:p21:1195:1213	Inhibition of KDM1 increased levels of H3K4-me2 and H3K9-Ac histone modifications, reduced H3K9-me2 modification and promoted expression of [TF] target genes ([TG] and PUMA), leading to apoptosis of glioma xenograft tumors.	p53	p21	7157	1026	1195	1213			0.9840200993223802	Valid	0.9274398057579295;0.045876370442671344;0.026683823799399202	UNDEFINED	23248157	23248157|11|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
819252	PMID:30391671:pubtator_title_and_abstract:f0f1457e21a7e227aca188171f54eb9a:7:MYC:p21:837:816	These results suggest that DPT regulates CDK4, CDK6 and [TG], through MEK-ERK-[TF] signaling to repress PTC proliferation.	MYC	p21	4609	1026	837	816			0.984012607046476	Valid	0.9935067356298853;0.004632359218481289;0.0018609051516333425	UNDEFINED	30391671	30391671|7|4609|644914	False	MYC	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
11972	PMID:15521919:pubtator_title_and_abstract:007a3a55115084265e0aa07a841d32ee:2:p53:p21:264:231	In chronic lymphocytic leukaemia (CLL) cells, functional impairment of the p53 pathway is detectable by Western blotting as impaired up-regulation of [TG] (a transcriptional target of [TF]) in response to ionizing radiation (IR).	p53	p21	7157	1026	264	231			0.9840094054638971	Valid	0.004893798383221566;0.9905381439779908;0.004568057638787736	ACTIVATION	15521919	15521919|2|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
294819	PMID:31689615:pubtator_title_and_abstract:487904e9759b6c7f705b3e1428ee03da:7:EZH2:p21:1036:960	Mechanistically, UCA1 promotes cell proliferation progression through repressing [TG] and Sprouty RTK signaling antagonist 1 (SPRY1) expression by binding to [TF].	EZH2	p21	2146	1026	1036	960			0.9840049105558196	Valid	0.014559322274572673;0.036712257382220614;0.9487284203432067	REPRESSION	31689615	31689615|7|2146|644914	False	EZH2	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
441532	PMID:9816335:pubtator_title_and_abstract:147b643687d452582e7337248115411a:9:p53:p21:1331:1311	These data are suggestive that induction of [TG] is a feature of [TF]-mediated growth inhibition in normal ovarian epithelial cells.	p53	p21	7157	1026	1331	1311			0.9839935946218707	Valid	0.003913971414278963;0.9872987024926007;0.008787326093120482	ACTIVATION	9816335	9816335|9|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
819386	PMID:23713777:pubtator_title_and_abstract:75570c050de39141aebaf383f4256353:5:p53:p21:645:663	We found TP53 mutations in HCC bear mutants without a dominant wild-type [TF] inhibition on [TG] transcription at a higher frequency.	p53	p21	7157	1026	645	663			0.9839817653869116	Valid	0.03604637525468429;0.3535601838561088;0.6103934408892069	REPRESSION	23713777	23713777|5|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
913721	PMID:24583225:pubtator_title_and_abstract:730e1f66fc7af8545d3615fcaf010cb0:5:p53:p21:488:420	For this purpose we selected 5 candidate lncRNAs (TUG1, LincRNA-[TG], MALAT1, HOTAIR, and GAS5) where the first two are regulated by [TF].	p53	p21	7157	1026	488	420			0.983977300424855	Valid	0.9981501132867799;0.0010345755021285462;0.0008153112110914942	UNDEFINED	24583225	24583225|5|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
