Gene ID	TF type	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	updated TF type	In ExTRI	human_gene_ID	human_symbol	hgnc_id
72162	coTF	Dhx36	10090										GO:0006359;GO:0045944;GO:0060261				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	170506	DHX36	HGNC:14410
170506	coTF	DHX36	9606										GO:0006359;GO:0045944;GO:0060261			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	170506	DHX36	HGNC:14410
304859	coTF	Dhx9	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1660	DHX9	HGNC:2750
192119	coTF	Dicer1	10090								GO:0031508		GO:0000122;GO:0045944											coTF candidate	True	23405	DICER1	HGNC:17098
9077	ll_coTF	DIRAS3	9606								GO:0071514													coTF candidate	True	9077	DIRAS3	HGNC:687
13388	ll_coTF	Dll1	10090					GO:0030957					GO:0045944											coTF candidate	True	28514	DLL1	HGNC:2908
84010	ll_coTF	Dll1	10116					GO:0030957					GO:0045944											coTF candidate	True	28514	DLL1	HGNC:2908
28514	ll_coTF	DLL1	9606					GO:0030957					GO:0045944											coTF candidate	True	28514	DLL1	HGNC:2908
363096	coTF	Dnaaf4	10116					GO:0030331																coTF candidate	True	161582	DNAAF4	HGNC:21493
161582	coTF	DNAAF4	9606					GO:0030331																coTF candidate	True	161582	DNAAF4	HGNC:21493
3301	coTF	DNAJA1	9606					GO:0030957																coTF candidate	True	3301	DNAJA1	HGNC:5229
83945	coTF	Dnaja3	10090										GO:0000122				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	9093	DNAJA3	HGNC:11808
360481	coTF	Dnaja3	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	9093	DNAJA3	HGNC:11808
9093	coTF	DNAJA3	9606										GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	9093	DNAJA3	HGNC:11808
25822	coTF	DNAJB5	9606										GO:0000122						tcof_cotf_human					coTF candidate	True	25822	DNAJB5	HGNC:14887
23234	coTF	DNAJC9	9606						GO:0042393		GO:0006334													coTF candidate	True	23234	DNAJC9	HGNC:19123
1785	ll_coTF	DNM2	9606										GO:0006355;GO:0045893						tcof_cotf_human					coTF candidate	True	1785	DNM2	HGNC:2974
30836	coTF	DNTTIP2	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	30836	DNTTIP2	HGNC:24013
208266	dbTF	Dot1l	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	84444	DOT1L	HGNC:24948
362831	dbTF	Dot1l	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	84444	DOT1L	HGNC:24948
19708	coTF	Dpf2	10090								GO:0006325;GO:0006338;GO:0140015;GO:0140046		GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	5977	DPF2	HGNC:9964
70127	dbTF	Dpf3	10090								GO:0006325;GO:0006338		GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	8110	DPF3	HGNC:17427
73703	coTF	Dppa2	10090								GO:0040029						animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	151871	DPPA2	HGNC:19197
151871	coTF	DPPA2	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	151871	DPPA2	HGNC:19197
73708	coTF	Dppa3	10090								GO:0006325;GO:0044726;GO:0062072													coTF candidate	True	359787	DPPA3	HGNC:19199
359787	coTF	DPPA3	9606								GO:0006325;GO:0044726;GO:0062072													coTF candidate	True	359787	DPPA3	HGNC:19199
73693	coTF	Dppa4	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55211	DPPA4	HGNC:19200
55211	coTF	DPPA4	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55211	DPPA4	HGNC:19200
66310	coTF	Dpy30	10090								GO:0006325;GO:0045815						animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	84661	DPY30	HGNC:24590
84661	coTF	DPY30	9606								GO:0006325;GO:0045815					animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	84661	DPY30	HGNC:24590
13486	dbTF	Dr1	10090					GO:0017025					GO:0000122;GO:0006355;GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1810	DR1	HGNC:3017
289881	coTF	Dr1	10116					GO:0017025					GO:0000122;GO:0006355;GO:0006357											coTF candidate	True	1810	DR1	HGNC:3017
14000	coTF	Drosha	10090							GO:0046332;GO:0070412														coTF candidate	True	29102	DROSHA	HGNC:17904
29102	coTF	DROSHA	9606							GO:0046332;GO:0070412														coTF candidate	True	29102	DROSHA	HGNC:17904
13508	coTF	Dscam	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1826	DSCAM	HGNC:3039
1826	coTF	DSCAM	9606													animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	1826	DSCAM	HGNC:3039
14357	coTF	Dtx1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1840	DTX1	HGNC:3060
687424	coTF	Dtx1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1840	DTX1	HGNC:3060
209200	coTF	Dtx3l	10090					GO:0097677	GO:0042393		GO:0006325;GO:0140852;GO:0140861;GO:0141000	GO:0140852;GO:0141000	GO:0045893											coTF candidate	True	151636	DTX3L	HGNC:30323
151636	coTF	DTX3L	9606					GO:0097677	GO:0042393		GO:0006325;GO:0140852;GO:0140861;GO:0141000	GO:0140852;GO:0141000	GO:0045893											coTF candidate	True	151636	DTX3L	HGNC:30323
56940	coTF	DUSP22	9606										GO:0000122						tcof_cotf_human					coTF candidate	True	56940	DUSP22	HGNC:16077
66959	coTF	Dusp26	10090				GO:0002039	GO:0061629					GO:0000122				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	78986	DUSP26	HGNC:28161
78986	coTF	DUSP26	9606				GO:0002039	GO:0061629					GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	78986	DUSP26	HGNC:28161
13542	coTF	Dvl1	10090										GO:0006355;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1855	DVL1	HGNC:3084
83721	coTF	Dvl1	10116										GO:0006355;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1855	DVL1	HGNC:3084
1855	coTF	DVL1	9606										GO:0006355;GO:0045944											coTF candidate	True	1855	DVL1	HGNC:3084
13543	coTF	Dvl2	10090										GO:0006355;GO:0045944				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	1856	DVL2	HGNC:3086
303251	coTF	Dvl2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1856	DVL2	HGNC:3086
1856	coTF	DVL2	9606										GO:0006355;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	1856	DVL2	HGNC:3086
13544	coTF	Dvl3	10090										GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1857	DVL3	HGNC:3087
303811	coTF	Dvl3	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1857	DVL3	HGNC:3087
1857	coTF	DVL3	9606										GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	1857	DVL3	HGNC:3087
56455	coTF	Dynll1	10090																	tcof_cotf_mouse				coTF candidate	True	8655	DYNLL1	HGNC:15476
8655	coTF	DYNLL1	9606																tcof_cotf_human					coTF candidate	True	8655	DYNLL1	HGNC:15476
308468	coTF	Dyrk1b	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	9149	DYRK1B	HGNC:3092
74427	coTF	Eaf1	10090										GO:0034243;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	85403	EAF1	HGNC:20907
85403	coTF	EAF1	9606										GO:0034243			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	85403	EAF1	HGNC:20907
106389	coTF	Eaf2	10090										GO:0034243;GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55840	EAF2	HGNC:23115
266787	coTF	Eaf2	10116										GO:0034243;GO:0045893;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	55840	EAF2	HGNC:23115
55840	coTF	EAF2	9606										GO:0034243;GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55840	EAF2	HGNC:23115
66266	coTF	Eapp	10090										GO:0032968;GO:0034244				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55837	EAPP	HGNC:19312
299043	coTF	Eapp	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	55837	EAPP	HGNC:19312
55837	coTF	EAPP	9606										GO:0032968;GO:0034244			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55837	EAPP	HGNC:19312
70601	coTF	Ecd	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	11319	ECD	HGNC:17029
688968	coTF	Ecd	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	11319	ECD	HGNC:17029
11319	coTF	ECD	9606										GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	11319	ECD	HGNC:17029
26098	coTF	EDRF1	9606										GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	26098	EDRF1	HGNC:24640
13626	coTF	Eed	10090					GO:0001222			GO:0006325;GO:0031507;GO:0071514;GO:0140718		GO:0000122				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	8726	EED	HGNC:3188
293104	coTF	Eed	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	8726	EED	HGNC:3188
8726	coTF	EED	9606					GO:0001222			GO:0006325;GO:0031507;GO:0071514;GO:0140718		GO:0000122;GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	8726	EED	HGNC:3188
1915	ll_coTF	EEF1A1	9606																tcof_cotf_human					coTF candidate	True	1915	EEF1A1	HGNC:3189
13629	ll_coTF	Eef2	10090				GO:0002039																	coTF candidate	True	1938	EEF2	HGNC:3214
29565	ll_coTF	Eef2	10116				GO:0002039																	coTF candidate	True	1938	EEF2	HGNC:3214
77627	coTF	Efcab6	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	64800	EFCAB6	HGNC:24204
64800	coTF	EFCAB6	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	64800	EFCAB6	HGNC:24204
13649	ll_coTF	Egfr	10090										GO:0045944;GO:1902895				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1956	EGFR	HGNC:3236
24329	ll_coTF	Egfr	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1956	EGFR	HGNC:3236
1956	ll_coTF	EGFR	9606										GO:0045944;GO:1902895			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	1956	EGFR	HGNC:3236
112405	coTF	Egln1	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	54583	EGLN1	HGNC:1232
54583	coTF	EGLN1	9606										GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	54583	EGLN1	HGNC:1232
112406	coTF	Egln2	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	112398	EGLN2	HGNC:14660
308457	coTF	Egln2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	112398	EGLN2	HGNC:14660
112398	coTF	EGLN2	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	112398	EGLN2	HGNC:14660
112399	coTF	EGLN3	9606																tcof_cotf_human					coTF candidate	True	112399	EGLN3	HGNC:14661
77683	coTF	Ehmt1	10090				GO:0002039	GO:0001222			GO:0006325;GO:0006346;GO:0040029;GO:0042054;GO:0046974;GO:0046976;GO:0140718;GO:0140947	GO:0042054;GO:0046974;GO:0046976;GO:0140947	GO:0000122;GO:0045892				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	79813	EHMT1	HGNC:24650
79813	coTF	EHMT1	9606				GO:0002039	GO:0001222			GO:0006325;GO:0006346;GO:0040029;GO:0042054;GO:0046974;GO:0046976;GO:0140718;GO:0140938;GO:0140947	GO:0042054;GO:0046974;GO:0046976;GO:0140938;GO:0140947	GO:0000122;GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	79813	EHMT1	HGNC:24650
110147	coTF	Ehmt2	10090				GO:0002039	GO:0001222			GO:0006325;GO:0006346;GO:0040029;GO:0042054;GO:0044027;GO:0046974;GO:0046976;GO:0140759;GO:0140947	GO:0042054;GO:0046974;GO:0046976;GO:0140759;GO:0140947	GO:0000122;GO:0006357;GO:0045892				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	10919	EHMT2	HGNC:14129
361798	coTF	Ehmt2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	10919	EHMT2	HGNC:14129
10919	coTF	EHMT2	9606				GO:0002039	GO:0001222			GO:0006325;GO:0006346;GO:0040029;GO:0042054;GO:0044027;GO:0046974;GO:0046976;GO:0140759;GO:0140938;GO:0140947	GO:0042054;GO:0046974;GO:0046976;GO:0140759;GO:0140938;GO:0140947	GO:0000122;GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	10919	EHMT2	HGNC:14129
66341	coTF	Eid3	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	493861	EID3	HGNC:32961
493861	coTF	EID3	9606								GO:0140588					animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	493861	EID3	HGNC:32961
19106	ll_coTF	Eif2ak2	10090										GO:0051092											coTF candidate	True	5610	EIF2AK2	HGNC:9437
54287	ll_coTF	Eif2ak2	10116										GO:0051092											coTF candidate	True	5610	EIF2AK2	HGNC:9437
5610	ll_coTF	EIF2AK2	9606										GO:0051092						tcof_cotf_human					coTF candidate	True	5610	EIF2AK2	HGNC:9437
192170	ll_coTF	Eif4a3	10090										GO:0045944							tcof_cotf_mouse				coTF candidate	True	9775	EIF4A3	HGNC:18683
688288	ll_coTF	Eif4a3	10116										GO:0045944											coTF candidate	True	9775	EIF4A3	HGNC:18683
13684	ll_coTF	Eif4e	10090					GO:0140297																coTF candidate	True	1977	EIF4E	HGNC:3287
117045	ll_coTF	Eif4e	10116					GO:0140297																coTF candidate	True	1977	EIF4E	HGNC:3287
1977	ll_coTF	EIF4E	9606					GO:0140297																coTF candidate	True	1977	EIF4E	HGNC:3287
299606	ll_coTF	Elane	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	1991	ELANE	HGNC:3309
13716	coTF	Ell	10090										GO:0032968;GO:0045945				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	8178	ELL	HGNC:23114
8178	coTF	ELL	9606										GO:0032786;GO:0032968;GO:0045945			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	8178	ELL	HGNC:23114
192657	coTF	Ell2	10090										GO:0032968				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	22936	ELL2	HGNC:17064
309918	coTF	Ell2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	22936	ELL2	HGNC:17064
22936	coTF	ELL2	9606										GO:0032968			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	22936	ELL2	HGNC:17064
269344	coTF	Ell3	10090										GO:0032786;GO:0032968;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	80237	ELL3	HGNC:23113
80237	coTF	ELL3	9606										GO:0032786;GO:0032968;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	80237	ELL3	HGNC:23113
67673	coTF	Elob	10090					GO:0001222					GO:0003713;GO:0045944							tcof_cotf_mouse				coTF candidate	True	6923	ELOB	HGNC:11619
6923	coTF	ELOB	9606					GO:0001222								animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6923	ELOB	HGNC:11619
67923	coTF	Eloc	10090					GO:0001222					GO:0032968				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6921	ELOC	HGNC:11617
6921	coTF	ELOC	9606					GO:0001222					GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6921	ELOC	HGNC:11617
230233	coTF	Elp1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	8518	ELP1	HGNC:5959
8518	coTF	ELP1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	8518	ELP1	HGNC:5959
58523	coTF	Elp2	10090			GO:0000993											animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55250	ELP2	HGNC:18248
55250	coTF	ELP2	9606			GO:0000993							GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55250	ELP2	HGNC:18248
74195	coTF	Elp3	10090										GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55140	ELP3	HGNC:20696
55140	coTF	ELP3	9606										GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55140	ELP3	HGNC:20696
77766	coTF	Elp4	10090										GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	26610	ELP4	HGNC:1171
26610	coTF	ELP4	9606										GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	26610	ELP4	HGNC:1171
56946	coTF	EMSY	9606								GO:0006325		GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	56946	EMSY	HGNC:18071
13805	ll_coTF	Eng	10090										GO:0000122;GO:0006355;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	2022	ENG	HGNC:3349
497010	ll_coTF	Eng	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	2022	ENG	HGNC:3349
2022	ll_coTF	ENG	9606										GO:0006355;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	2022	ENG	HGNC:3349
13806	dbTF	Eno1	10090										GO:0000122;GO:0001227;GO:0003714;GO:0045892				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	2023	ENO1	HGNC:3350
75560	coTF	Ep400	10090								GO:0006325		GO:0045893				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	57634	EP400	HGNC:11958
57634	coTF	EP400	9606								GO:0006325		GO:0045893			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	57634	EP400	HGNC:11958
80314	coTF	EPC1	9606								GO:0006325;GO:0035092;GO:0045814;GO:0140463		GO:0000122;GO:0006357;GO:0045892;GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	80314	EPC1	HGNC:19876
227867	coTF	Epc2	10090								GO:0006325		GO:0006357;GO:0045893				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	26122	EPC2	HGNC:24543
26122	coTF	EPC2	9606								GO:0006325		GO:0006357;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	26122	EPC2	HGNC:24543
103551	coTF	Epop	10090								GO:0006325;GO:0140673		GO:0006357											coTF candidate	True	100170841	EPOP	HGNC:34493
13866	ll_coTF	Erbb2	10090										GO:0045943				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	2064	ERBB2	HGNC:3430
24337	ll_coTF	Erbb2	10116										GO:0045943					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	2064	ERBB2	HGNC:3430
2064	ll_coTF	ERBB2	9606										GO:0045943			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	2064	ERBB2	HGNC:3430
13869	ll_coTF	Erbb4	10090										GO:0045893				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	2066	ERBB4	HGNC:3432
59323	ll_coTF	Erbb4	10116										GO:0045893					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	2066	ERBB4	HGNC:3432
2066	ll_coTF	ERBB4	9606										GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	2066	ERBB4	HGNC:3432
59079	ll_coTF	Erbin	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	55914	ERBIN	HGNC:15842
365661	ll_coTF	Erbin	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	55914	ERBIN	HGNC:15842
55914	ll_coTF	ERBIN	9606										GO:0032088			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55914	ERBIN	HGNC:15842
13870	coTF	Ercc1	10090			GO:0001094		GO:0001094					GO:0060261											coTF candidate	True	2067	ERCC1	HGNC:3433
2067	coTF	ERCC1	9606			GO:0001094		GO:0001094					GO:0060261											coTF candidate	True	2067	ERCC1	HGNC:3433
13871	coTF	Ercc2	10090										GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	2068	ERCC2	HGNC:3434
308415	coTF	Ercc2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	2068	ERCC2	HGNC:3434
2068	coTF	ERCC2	9606										GO:0006357			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	2068	ERCC2	HGNC:3434
13872	coTF	Ercc3	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	2071	ERCC3	HGNC:3435
2071	coTF	ERCC3	9606													animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	2071	ERCC3	HGNC:3435
50505	coTF	Ercc4	10090			GO:0001094		GO:0001094																coTF candidate	True	2072	ERCC4	HGNC:3436
2072	coTF	ERCC4	9606			GO:0001094		GO:0001094																coTF candidate	True	2072	ERCC4	HGNC:3436
