Gene ID	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	TF type	human_entrez_gene	hgnc_id	human_symbol
22282	Usf2	10090	GO:0000981;GO:0001228;GO:0003700				GO:0043425					GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	7392	HGNC:12594	USF2
81817	Usf2	10116	GO:0000981;GO:0001228;GO:0003700				GO:0043425					GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	7392	HGNC:12594	USF2
7392	USF2	9606	GO:0000981;GO:0001228;GO:0003700				GO:0043425					GO:0000432;GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7392	HGNC:12594	USF2
205717	USF3	9606	GO:0001228									GO:0001228;GO:0045944	lambert_2018	Lovering_2021									dbTF	205717	HGNC:30494	USF3
11023	VAX1	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	11023	HGNC:12660	VAX1
22326	Vax1	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	11023;25806	HGNC:12660;HGNC:12661	VAX1;VAX2
24113	Vax2	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	11023;25806	HGNC:12660;HGNC:12661	VAX1;VAX2
25806	VAX2	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	25806	HGNC:12661	VAX2
22337	Vdr	10090	GO:0003700;GO:0003707;GO:0004879;GO:0038186				GO:0046965					GO:0000122;GO:0003700;GO:0003707;GO:0004879;GO:0006355;GO:0038186;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	7421	HGNC:12679	VDR
7421	VDR	9606	GO:0000981;GO:0003700;GO:0003707;GO:0004879;GO:0038186				GO:0046965					GO:0000122;GO:0000981;GO:0003700;GO:0004879;GO:0006355;GO:0038186;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7421	HGNC:12679	VDR
24873	Vdr	10116	GO:0003700;GO:0003707;GO:0004879;GO:0038186				GO:0046965					GO:0000122;GO:0003700;GO:0003707;GO:0004879;GO:0006355;GO:0006357;GO:0038186;GO:0045892;GO:0045944										TFclass_rat.present	dbTF	7421;23211	HGNC:12679;HGNC:17808	VDR;ZC3H4
17703	Msx3	10090	GO:0000981									GO:0000122;GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	27287	HGNC:13639	VENTX
27287	VENTX	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	27287	HGNC:13639	VENTX
22344	Vezf1	10090																			TFclass_mouse.present		dbTF	7716	HGNC:12949	VEZF1
7716	VEZF1	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7716	HGNC:12949	VEZF1
114889	Vsx1	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	30813	HGNC:12723	VSX1
546024	Crxos	10090	GO:0000981									GO:0000981;GO:0006357											dbTF	30813	HGNC:12723	VSX1
30813	VSX1	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	30813	HGNC:12723	VSX1
12677	Vsx2	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	338917	HGNC:1975	VSX2
171360	Vsx2	10116																				TFclass_rat.present	dbTF	338917	HGNC:1975	VSX2
338917	VSX2	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	338917	HGNC:1975	VSX2
22404	Wiz	10090	GO:0000981									GO:0000981;GO:0006357									TFclass_mouse.present		dbTF	58525	HGNC:30917	WIZ
58525	WIZ	9606	GO:0000981				GO:0001222					GO:0000981;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	58525	HGNC:30917	WIZ
22431	Wt1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902895									TFclass_mouse.present		dbTF	7490	HGNC:12796	WT1
24883	Wt1	10116	GO:0000981;GO:0001228;GO:0003700							GO:0044027		GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902895										TFclass_rat.present	dbTF	7490	HGNC:12796	WT1
7490	WT1	9606	GO:0000981;GO:0001228;GO:0003700							GO:0044027		GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902895	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7490	HGNC:12796	WT1
22433	Xbp1	10090	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	7494	HGNC:12801	XBP1
289754	Xbp1	10116	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944										TFclass_rat.present	dbTF	7494	HGNC:12801	XBP1
7494	XBP1	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7494	HGNC:12801	XBP1
7507	XPA	9606										GO:0060261	lambert_2018										dbTF	7507	HGNC:12814	XPA
22608	Ybx1	10090										GO:0000122;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	4904	HGNC:8014	YBX1
500538	Ybx1	10116				GO:0002039						GO:0000122;GO:0006355;GO:0045944										TFclass_rat.present	dbTF	4904	HGNC:8014	YBX1
4904	YBX1	9606										GO:0000122;GO:0006355;GO:0045944	lambert_2018							TFclass_human.present			dbTF	4904	HGNC:8014	YBX1
53422	Ybx2	10090																			TFclass_mouse.present		dbTF	51087	HGNC:17948	YBX2
51087	YBX2	9606											lambert_2018							TFclass_human.present			dbTF	51087	HGNC:17948	YBX2
56449	Ybx3	10090										GO:0000122									TFclass_mouse.present		dbTF	8531	HGNC:2428	YBX3
8531	YBX3	9606										GO:0000122	lambert_2018							TFclass_human.present			dbTF	8531	HGNC:2428	YBX3
56531	Ylpm1	10090	GO:0001227									GO:0000122;GO:0001227											dbTF	56252	HGNC:17798	YLPM1
7528	YY1	9606	GO:0000981;GO:0001217;GO:0001227;GO:0001228;GO:0003700				GO:0140297		GO:0046332	GO:0006338		GO:0000122;GO:0000981;GO:0001217;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902894	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7528	HGNC:12856	YY1
22632	Yy1	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0140297		GO:0046332	GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902894									TFclass_mouse.present		dbTF	7528;404281	HGNC:12856;HGNC:31684	YY1;YY2
100073351	Yy2	10090	GO:0000981									GO:0000981;GO:0001228;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	7528;404281	HGNC:12856;HGNC:31684	YY1;YY2
20841	Zfp143	10090																			TFclass_mouse.present		dbTF	7528;404281;7702;7629	HGNC:12856;HGNC:31684;HGNC:12928;HGNC:13149	YY1;YY2;ZNF143;ZNF76
404281	YY2	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	404281	HGNC:31684	YY2
22702	Zfp42	10090	GO:0000981;GO:0001228							GO:0071514		GO:0000981;GO:0001228;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	404281;132625	HGNC:31684;HGNC:30949	YY2;ZFP42
9189	ZBED1	9606	GO:0000981;GO:0001228	GO:0003712;GO:0003713								GO:0000981;GO:0001228;GO:0003713;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	9189	HGNC:447	ZBED1
79413	ZBED2	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	79413	HGNC:20710	ZBED2
84327	ZBED3	9606	GO:0000981									GO:0000981;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	84327	HGNC:20711	ZBED3
58486	ZBED5	9606											lambert_2018							TFclass_human.present			dbTF	58486	HGNC:30803	ZBED5
667118	Zbed6	10090	GO:0001227									GO:0000122;GO:0001227;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	100381270	HGNC:33273	ZBED6
100381270	ZBED6	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	100381270	HGNC:33273	ZBED6
268564	Zbtb1	10090	GO:0001227							GO:0006338		GO:0000122;GO:0001227									TFclass_mouse.present		dbTF	22890	HGNC:20259	ZBTB1
22890	ZBTB1	9606	GO:0001227							GO:0006338		GO:0000122;GO:0001227	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	22890	HGNC:20259	ZBTB1
65986	ZBTB10	9606	GO:0001227									GO:0000122;GO:0001227;GO:0006357	lambert_2018	Lovering_2021									dbTF	65986	HGNC:30953	ZBTB10
27107	ZBTB11	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	27107	HGNC:16740	ZBTB11
22666	Zbtb14	10090	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0045892									TFclass_mouse.present		dbTF	7541	HGNC:12860	ZBTB14
7541	ZBTB14	9606	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7541	HGNC:12860	ZBTB14
235320	Zbtb16	10090																			TFclass_mouse.present		dbTF	7704	HGNC:12930	ZBTB16
353227	Zbtb16	10116																				TFclass_rat.present	dbTF	7704	HGNC:12930	ZBTB16
7704	ZBTB16	9606	GO:0001227;GO:0001228;GO:0003700				GO:0001222					GO:0000122;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7704	HGNC:12930	ZBTB16
7709	ZBTB17	9606	GO:0001227;GO:0001228;GO:0003700				GO:0001223;GO:0140297					GO:0000122;GO:0001227;GO:0001228;GO:0003700;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	7709	HGNC:12936	ZBTB17
22642	Zbtb17	10090	GO:0000981;GO:0001228;GO:0003700				GO:0001223;GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	7709;7597	HGNC:12936;HGNC:13112	ZBTB17;ZBTB25
30928	Zbtb18	10090	GO:0000981									GO:0000122;GO:0000981;GO:0006357;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	10472	HGNC:13030	ZBTB18
64619	Zbtb18	10116	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:0045892;GO:0045944										TFclass_rat.present	dbTF	10472	HGNC:13030	ZBTB18
10472	ZBTB18	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	10472	HGNC:13030	ZBTB18
381990	Zbtb2	10090																			TFclass_mouse.present		dbTF	57621	HGNC:20868	ZBTB2
57621	ZBTB2	9606	GO:0001227									GO:0000122;GO:0001227	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	57621	HGNC:20868	ZBTB2
56490	Zbtb20	10090	GO:0001227									GO:0000122;GO:0001227;GO:0045892									TFclass_mouse.present		dbTF	26137	HGNC:13503	ZBTB20
26137	ZBTB20	9606	GO:0001227									GO:0000122;GO:0001227;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	26137	HGNC:13503	ZBTB20
81630	Zbtb22	10090	GO:0000981									GO:0000981;GO:0006357									TFclass_mouse.present		dbTF	9278	HGNC:13085	ZBTB22
9841	ZBTB24	9606	GO:0003700									GO:0003700;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	9841	HGNC:21143	ZBTB24
268294	Zbtb24	10090	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0006355									TFclass_mouse.present		dbTF	9841;163050	HGNC:21143;HGNC:31106	ZBTB24;ZNF564
79842	ZBTB3	9606	GO:0000981									GO:0000981;GO:0006357	lambert_2018	Lovering_2021									dbTF	79842	HGNC:22918	ZBTB3
58206	Zbtb32	10090	GO:0001227	GO:0003714								GO:0000122;GO:0001227;GO:0003714;GO:0045892									TFclass_mouse.present		dbTF	27033	HGNC:16763	ZBTB32
27033	ZBTB32	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	27033	HGNC:16763	ZBTB32
56805	Zbtb33	10090	GO:0001227									GO:0000122;GO:0001227;GO:0045892									TFclass_mouse.present		dbTF	10009	HGNC:16682	ZBTB33
10009	ZBTB33	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	10009	HGNC:16682	ZBTB33
241311	Zbtb34	10090																			TFclass_mouse.present		dbTF	403341	HGNC:31446	ZBTB34
403341	ZBTB34	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	403341	HGNC:31446	ZBTB34
245007	Zbtb38	10090																			TFclass_mouse.present		dbTF	253461	HGNC:26636	ZBTB38
253461	ZBTB38	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	253461	HGNC:26636	ZBTB38
57659	ZBTB4	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	57659	HGNC:23847	ZBTB4
9923	ZBTB40	9606	GO:0000981									GO:0000981;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	9923	HGNC:29045	ZBTB40
232879	Zbtb45	10090	GO:0001227									GO:0000122;GO:0001227									TFclass_mouse.present		dbTF	84878	HGNC:23715	ZBTB45
72147	Zbtb46	10090	GO:0001227									GO:0000122;GO:0001227;GO:0006357									TFclass_mouse.present		dbTF	140685	HGNC:16094	ZBTB46
140685	ZBTB46	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	140685	HGNC:16094	ZBTB46
3104	ZBTB48	9606	GO:0003700									GO:0003700;GO:0006357;GO:0045893	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	3104	HGNC:4930	ZBTB48
166793	ZBTB49	9606	GO:0001227				GO:0001223;GO:0140297					GO:0000122;GO:0001227;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	166793	HGNC:19883	ZBTB49
9925	ZBTB5	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	9925	HGNC:23836	ZBTB5
16969	Zbtb7a	10090	GO:0000981;GO:0001227;GO:0003700				GO:0001222;GO:0050681;GO:0140297		GO:0046332	GO:0006325;GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0051090;GO:0051092									TFclass_mouse.present		dbTF	51341	HGNC:18078	ZBTB7A
117107	Zbtb7a	10116	GO:0000981;GO:0001227;GO:0003700				GO:0001222;GO:0050681;GO:0140297		GO:0046332	GO:0006325;GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0051090;GO:0051092										TFclass_rat.present	dbTF	51341	HGNC:18078	ZBTB7A
51341	ZBTB7A	9606	GO:0000981;GO:0001227;GO:0003700				GO:0001222;GO:0050681;GO:0140297		GO:0046332	GO:0006325;GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006357;GO:0045892;GO:0051090;GO:0051092	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	51341	HGNC:18078	ZBTB7A
22724	Zbtb7b	10090	GO:0000981;GO:0001217;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001217;GO:0001228;GO:0003700;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	51043	HGNC:18668	ZBTB7B
51043	ZBTB7B	9606	GO:0000981;GO:0001217;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001217;GO:0001228;GO:0003700;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	51043	HGNC:18668	ZBTB7B
207259	Zbtb7c	10090	GO:0000981									GO:0000981;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	201501	HGNC:31700	ZBTB7C
201501	ZBTB7C	9606	GO:0000981									GO:0000981;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	201501	HGNC:31700	ZBTB7C
653121	ZBTB8A	9606	GO:0000981;GO:0001227				GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006357	lambert_2018	Lovering_2021									dbTF	653121	HGNC:24172	ZBTB8A
330474	Zc3h4	10090										GO:0032785;GO:0045892;GO:0140744									TFclass_mouse.present		dbTF	23211	HGNC:17808	ZC3H4
23211	ZC3H4	9606										GO:0032785;GO:0045892;GO:0140744								TFclass_human.present			dbTF	23211	HGNC:17808	ZC3H4
57432	Zc3h8	10090	GO:0001227									GO:0000122;GO:0001227;GO:0045892;GO:0045945									TFclass_mouse.present		dbTF	84524	HGNC:30941	ZC3H8
6935	ZEB1	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006357;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	6935	HGNC:11642	ZEB1
24136	Zeb2	10090	GO:0000981;GO:0001227;GO:0001228						GO:0070412			GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	6935;9839	HGNC:11642;HGNC:14881	ZEB1;ZEB2
21417	Zeb1	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006357;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	6935;9839	HGNC:11642;HGNC:14881	ZEB1;ZEB2
9839	ZEB2	9606	GO:0000981;GO:0001227;GO:0001228						GO:0070412			GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	9839	HGNC:14881	ZEB2
380993	Zfat	10090	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	57623	HGNC:19899	ZFAT
57623	ZFAT	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	57623	HGNC:19899	ZFAT
463	ZFHX3	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	463	HGNC:777	ZFHX3
80892	Zfhx4	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	463;79776	HGNC:777;HGNC:30939	ZFHX3;ZFHX4
11906	Zfhx3	10090	GO:0000981									GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	463;79776	HGNC:777;HGNC:30939	ZFHX3;ZFHX4
79776	ZFHX4	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	79776	HGNC:30939	ZFHX4
57677	ZFP14	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	57677	HGNC:29312	ZFP14
22693	Zfp30	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	57677;22835;284406;162993	HGNC:29312;HGNC:29555;HGNC:28682;HGNC:27260	ZFP14;ZFP30;ZFP82;ZNF846
243906	Zfp14	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	57677;22835;284406;162993	HGNC:29312;HGNC:29555;HGNC:28682;HGNC:27260	ZFP14;ZFP30;ZFP82;ZNF846
124961	ZFP3	9606	GO:0000981									GO:0000981;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	124961	HGNC:12861	ZFP3
22835	ZFP30	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	22835	HGNC:29555	ZFP30
193043	Zfp3	10090	GO:0001227									GO:0000122;GO:0001227									TFclass_mouse.present		dbTF	124961;162968;116412	HGNC:12861;HGNC:23714;HGNC:25164	ZFP3;ZNF497;ZNF837
132625	ZFP42	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	132625	HGNC:30949	ZFP42
22715	Zfp57	10090								GO:0044027;GO:0044725;GO:0044726;GO:0071514;GO:0141068		GO:0000122;GO:0006355									TFclass_mouse.present		dbTF	346171	HGNC:18791	ZFP57
346171	ZFP57	9606	GO:0000981							GO:0141068		GO:0000981;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	346171	HGNC:18791	ZFP57
22712	Zfp54	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357											dbTF	643836;163227;51427;7771;51351;7691;7694;7696;7700;90338;7738;10168;7757;7767;7768;7769;7770;7772;7571;10780;56242;9534;113835;10308;10795;10793;7576;284349;90075;162967;7581;7582;84671;7592;55786;147923;353088;7594;80264;170959;7596;90333;388566;57573;90827;147657;83744;90649;57615;284443;170958;84436;147658;163255;339327;148266;51276;126231;147660;199704;92285;84622;152687;162966;100289635;84775;162963;81856;284370;90317;57547;199777;26149;7617;79788;171392;163223;340252;148213;90592;55762;7562;163051;148206;441234;100131827;170960;440519;730087;388523;100287226;100129543;654254;100129842;388561;91661;90321;284323;163131;388536;388558;126017;730051;125893;55769;162962;7637;284371;91664;7639;342892;344787;400713;388559;7643;7644;168374;81931;148198;7652	HGNC:23241;HGNC:12880;HGNC:12887;HGNC:12892;HGNC:12897;HGNC:12916;HGNC:12919;HGNC:12921;HGNC:12926;HGNC:12948;HGNC:12975;HGNC:12988;HGNC:12999;HGNC:13017;HGNC:13018;HGNC:13019;HGNC:13020;HGNC:13022;HGNC:13023;HGNC:13027;HGNC:13497;HGNC:13047;HGNC:13498;HGNC:13060;HGNC:13061;HGNC:13067;HGNC:13073;HGNC:13077;HGNC:13090;HGNC:13842;HGNC:13096;HGNC:13097;HGNC:16447;HGNC:13107;HGNC:20636;HGNC:20649;HGNC:20817;HGNC:13109;HGNC:20808;HGNC:20809;HGNC:13111;HGNC:33105;HGNC:22220;HGNC:23226;HGNC:23258;HGNC:23305;HGNC:23385;HGNC:20807;HGNC:23707;HGNC:23708;HGNC:29423;HGNC:29384;HGNC:26337;HGNC:25331;HGNC:28671;HGNC:24737;HGNC:25000;HGNC:26420;HGNC:26449;HGNC:26305;HGNC:30948;HGNC:29392;HGNC:27196;HGNC:30951;HGNC:28068;HGNC:28192;HGNC:26687;HGNC:28766;HGNC:24740;HGNC:28062;HGNC:29254;HGNC:30461;HGNC:25226;HGNC:13135;HGNC:25885;HGNC:30768;HGNC:20429;HGNC:26897;HGNC:26457;HGNC:25292;HGNC:25597;HGNC:12945;HGNC:20629;HGNC:27124;HGNC:32458;HGNC:29448;HGNC:29425;HGNC:32460;HGNC:32462;HGNC:32463;HGNC:32464;HGNC:32470;HGNC:37138;HGNC:32468;HGNC:23179;HGNC:25092;HGNC:28063;HGNC:27603;HGNC:33109;HGNC:33114;HGNC:33230;HGNC:33257;HGNC:33258;HGNC:26995;HGNC:13158;HGNC:34333;HGNC:13159;HGNC:27611;HGNC:25112;HGNC:13160;HGNC:27994;HGNC:34513;HGNC:37249;HGNC:38695;HGNC:13165;HGNC:13166;HGNC:13168;HGNC:13169;HGNC:13174;HGNC:13175	ZFP62;ZNF100;ZNF107;ZNF112;ZNF117;ZNF132;ZNF135;ZNF137P;ZNF141;ZNF160;ZNF184;ZNF197;ZNF208;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF23;ZNF234;ZNF253;ZNF254;ZNF257;ZNF267;ZNF268;ZNF273;ZNF28;ZNF283;ZNF30;ZNF320;ZNF33A;ZNF33B;ZNF347;ZNF41;ZNF415;ZNF420;ZNF429;ZNF43;ZNF430;ZNF431;ZNF45;ZNF468;ZNF470;ZNF471;ZNF479;ZNF480;ZNF484;ZNF486;ZNF492;ZNF493;ZNF525;ZNF528;ZNF534;ZNF540;ZNF546;ZNF569;ZNF571;ZNF573;ZNF578;ZNF585A;ZNF585B;ZNF594;ZNF595;ZNF600;ZNF605;ZNF607;ZNF610;ZNF611;ZNF615;ZNF616;ZNF624;ZNF626;ZNF658;ZNF66;ZNF665;ZNF675;ZNF676;ZNF680;ZNF681;ZNF700;ZNF701;ZNF708;ZNF709;ZNF714;ZNF716;ZNF717;ZNF721;ZNF724;ZNF726;ZNF728;ZNF729;ZNF730;ZNF732;ZNF737;ZNF761;ZNF765;ZNF766;ZNF780A;ZNF780B;ZNF790;ZNF808;ZNF813;ZNF814;ZNF816;ZNF83;ZNF836;ZNF84;ZNF841;ZNF845;ZNF85;ZNF850;ZNF860;ZNF880;ZNF888;ZNF90;ZNF91;ZNF92;ZNF93;ZNF98;ZNF99
